忙	0.3896901933226111
抬	0.22804211356859228
盗	0.31229451268722874
x	0.8144021836267042
##59	0.02387494373153265
通	0.0010851191261416204
届	0.6709743083896034
读	0.7183187211367793
评	0.4964310343656202
秒	0.33637344470773967
圳	0.8238163692068867
拉	0.58709098612987
携	0.11918947916740175
400	0.5151546090404517
则	0.7484827163957154
慢	0.6685753933532834
万	0.9082303863939825
饿	0.07083693405024039
排	0.6249107787171199
ap	0.9712985833618338
努	0.4161201907403892
吃	0.7382415679741201
育	0.5214558073494557
1400	0.2969318672348782
港	0.7600780498549724
启	0.10525568484100778
底	0.8553636967983238
％	0.5316830120911415
热	0.6238922731537535
这	0.7905895962709212
格	0.7838945943489433
虑	0.5795254675726715
俄	0.49802042730626406
碼	0.3864692881651699
只	0.1724576358878238
胡	0.7156856854414534
终	0.9157447286389434
保	0.07363506491645855
游	0.8089436098758066
壳	0.7143688769674041
千	0.16864738709215243
單	0.7976599338895463
越	0.31419110992602695
脸	0.05637357833854173
;	0.10210062521369823
346	0.021859738246783555
212	0.08729614213551606
白	0.5008649347122309
logo	0.6090949267189373
话	0.35709629628046213
旦	0.11461111102620036
同	0.8049369252673783
薪	0.5030615630613074
[	0.08535607774349074
条	0.40160527578597516
挖	0.1346598233441042
310	0.7855744125711919
言	0.32535488205827856
##4	0.14553463386360188
、	0.02456744873349992
范	0.021979988358061142
生	0.5269747420460456
直	0.8634615464078266
当	0.6378539294505935
爷	0.5730597135556972
克	0.7345957546605377
莞	0.3069651296760757
黄	0.6312007845235637
尼	0.7656703140494624
想	0.4718216573192583
喜	0.9967180957792325
渠	0.9974870722988325
额	0.8929839923563423
估	0.4114738187411331
闹	0.1143543350707451
14	0.10813807909481321
注	0.8223553220511264
活	0.5600890935322747
宽	0.3942140172920888
准	0.8552354088285623
322	0.8331983443757144
聚	0.7309238258216317
撒	0.13998095741086647
可	0.8452862711382855
映	0.36355551472505954
熟	0.8037397817006627
念	0.3895129046447121
亲	0.7425246502520931
為	0.7910272617224017
署	0.4736046448513991
气	0.19184084714246696
心	0.3058077674266766
涨	0.020258834502238643
1900	0.7310077560242473
]	0.5325814300528923
旗	0.6191596500966529
钮	0.9592501818113353
过	0.2519844798278892
极	0.7033595107190217
电	0.15256828228619446
##02	0.41680771986742293
蚌	0.18253526430434264
要	0.6391920106708102
府	0.2526785607576636
验	0.09791109334155168
悉	0.2349961937800774
恶	0.17161195669858775
从	0.3319666208882117
颗	0.01886279860249418
103	0.2033102860274404
÷	0.43055173100915123
感	0.9785783363132429
挂	0.7195009331639907
脑	0.45350691627021644
妈	0.31431016932564093
%	0.5576951978251329
算	0.1676903779427681
退	0.0834537869541575
茗	0.6490054692085546
540	0.5353191784921865
龄	0.3387036901047299
闪	0.5738632789191301
蓄	0.8474988540158811
証	0.7880821943261792
##1	0.8782781223585697
^	0.36661072194002586
怎	0.3765804000346934
区	0.2613127723727363
市	0.7440042887260311
回	0.9291400400157392
呗	0.7817897869462902
卫	0.40849816351588575
29	0.6525194842026413
新	0.6496523624640032
号	0.030548928015495025
台	0.253584706276182
j	0.6746454109851651
带	0.2747135099070426
修	0.781834032546823
谁	0.22145664377140273
坚	0.06958650091150154
卖	0.2776132605684988
务	0.42789823291088125
兴	0.4402887526982494
63	0.017815908975622352
3400	0.007975578721978294
優	0.9199450264791684
广	0.015998215542484817
贷	0.9452134360247092
休	0.8439623918513237
型	0.12487700979277994
致	0.6170920453498389
转	0.28589083963742956
另	0.254050935833223
拿	0.7579072285392984
ha	0.32249315685937086
已	0.656844973722387
(	0.09343678614787965
妹	0.7522734502618826
令	0.7642968687654594
二	0.08541750841604134
<	0.04390471351190839
180	0.8917733948845316
~	0.3366266841744765
进	0.7731757562010552
品	0.5606041745631051
顺	0.8862843456518988
舍	0.3012947747123087
##eh	0.7552143808430295
咱	0.9231836869014208
陆	0.8863560601722926
490	0.6730009416322611
配	0.9930165875462725
依	0.7812599321115302
1	0.8436582226466349
飞	0.23645138416278955
提	0.8041448166343508
zh	0.7618932275271734
出	0.7803280658226044
机	0.788770959720546
2000	0.9835723959674513
北	0.5474515614950596
辣	0.1623122250131599
68	0.6932686230444994
苹	0.8516638042040152
03	0.09493249628577793
莪	0.22775578962155918
40	0.027126264885449558
汇	0.3227949377939089
强	0.7765084502584056
拖	0.11319984427612417
级	0.7886651070762001
15	0.43690872313580464
报	0.41075227680607707
國	0.26725515207767214
珠	0.9923674816135342
劵	0.6642959910719954
惠	0.9026365291430777
招	0.3464354352301069
抵	0.4976574602781735
抱	0.39374529268979996
